itemName,itemNumber,itemType,itemBrand,itemCondition,itemSize,itemColor,itemRemarks,itemStatus,itemMfgDate,position,warehouseName,warehouseDescription,positionName,positionCapacity,photos,purchaseDate,purchasePrice,purchasePlatform,purchasePriceCurrency,purchasePriceExchangeRate,launchDate,soldDate,soldPrice,soldPlatform,soldPriceCurrency,soldPriceExchangeRate,itemGrossProfit,itemNetProfit,shipping,transactionStatues,isReturn,storageDuration,domesticShipping,internationalShipping,domesticTrackingNumber,internationalTrackingNumber,listingPlatforms,otherFees
dunk sb jedi,,41,1540,8新,配件齐全,,未上架,,,0.00,0.00%,2024/4/22,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb DJ12,,44,300,8新,配件齐全,,售出,19150,,1120.00,373.33%,2024/4/22,2024/7/19,,88.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,19150,no,0,0,0,,,闲鱼,
dunk sb 食神,,42.5,1113,95新,配件齐全,,售出,32000,,2547.00,228.84%,2024/4/22,2024/6/14,,53.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,32000,no,0,0,0,,,闲鱼,
aj1 low 单宁水洗,,44,478,全新,配件齐全,,售出,13671,,206.50,43.20%,2024/4/23,2024/7/14,,82.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,13671,no,0,0,0,,,闲鱼,
af1 lo mio,,43,550,9新,配件鞋盒丢失,,未售出,,,711.50,129.36%,2024/4/24,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
af1 lo mio,,43,400,8新,配件鞋盒丢失,,未售出,,,4900.00,1225.00%,2024/4/24,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 扣碎 1.0,,45,1214,9新,配件鞋盒丢失,,未售出,,,0.00,0.00%,2024/4/24,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 小闪电,,43,914,95新,配件鞋盒丢失,,售出,30951,,0.00,0.00%,2024/4/24,2024/10/7,,166.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,30951,no,0,0,0,,,闲鱼,
nb 992eb,,44,1014,95新,配件齐全,,售出,37200,,0.00,0.00%,2024/4/24,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,37200,no,0,0,0,,,闲鱼,
dunk sb 飞猪 特殊盒,,43,1820,95新,配件齐全,,未上架,,,585.70,32.18%,2024/5/2,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk off white no.41,,43,1140,95新,配件齐全,,售出,35154,,475.00,41.67%,2024/5/2,2024/12/25,,237.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,35154,no,0,0,0,,,闲鱼,
af1 offwhite （the ten）,,43,1060,战斗成色,配件鞋盒丢失,,售出,27900,,0.00,0.00%,2024/5/5,2024/12/9,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,27900,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,43,779,8新,配件齐全,,未售出,,,0.00,0.00%,2024/5/8,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 芝加哥 15,,46,2500,95新,配件鞋盒丢失,,未售出,,,0.00,0.00%,2024/5/8,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb elephant,,40.5,697,9新,配件鞋盒丢失,,未售出,,,0.00,0.00%,2024/5/8,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb huf 旧金山,,45,654,9新,配件鞋盒丢失,,未售出,,,103.25,15.79%,2024/5/8,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,43,1014,9新,配件鞋盒丢失,,售出,31620,,0.00,0.00%,2024/5/9,2024/10/10,,154.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,31620,no,0,0,0,,,闲鱼,
dunk sb 异形2,,42,1300,9新,配件齐全,,售出,45570,,0.00,0.00%,2024/5/13,2024/7/12,,60.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,45570,no,0,0,0,,,闲鱼,
aj1 大闪电,,46,7234,9新,配件鞋盒丢失,,售出,167400,,0.00,0.00%,2024/5/24,2024/7/14,,51.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,167400,no,0,0,0,,,闲鱼,
aj1 北卡蓝,,42,780,9新,配件鞋盒丢失,,售出,39800,,0.00,0.00%,2024/5/28,2024/8/4,,68.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,39800,no,0,0,0,,,闲鱼,
dunk sb huf 旧金山,,41,609,95新,配件鞋盒丢失,,未售出,,,0.00,0.00%,2024/5/31,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,44,1360,95新,配件鞋盒丢失,,在途,,,0.00,0.00%,2024/6/5,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 李维斯,,41,903,95新,配件鞋盒丢失,,未售出,,,0.00,0.00%,2024/6/16,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 李维斯,,42.5,2840,全新,配件齐全,,未售出,,,0.00,0.00%,2024/6/16,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 万圣节,,41,360,战斗成色,配件齐全,,售出,18600,,0.00,0.00%,2024/6/16,2024/10/17,,123.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,18600,no,0,0,0,,,闲鱼,
dunk sb 李维斯,,43,1300,9新,配件鞋盒丢失,,售出,46500,,0.00,0.00%,2024/6/16,2024/7/25,,39.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,46500,no,0,0,0,,,闲鱼,
dunk sb 蚊子,,45,1600,9新,配件鞋盒丢失,,未售出,,,0.00,0.00%,2024/6/17,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 高达,,44.5,560,8新,配件鞋盒丢失,,售出,14880,,0.00,0.00%,2024/6/17,2024/9/27,,102.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,14880,no,0,0,0,,,闲鱼,
dunk sb 李维斯,,45,1213,95新,配件鞋盒丢失,,未上架,,,0.00,0.00%,2024/6/18,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nb protection pack 海盐白,,41,600,9新,配件齐全,,未售出,,,0.00,0.00%,2024/6/19,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
打包链接,,45,6000,8新,配件鞋盒丢失,A400102,未售出,,,0.00,0.00%,2024/6/20,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 扣碎 1.0,,44,990,9新,鞋盒丢失,,售出,55614,,0.00,0.00%,2024/6/20,2024/7/15,,25.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,55614,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,43,636,全新,配件齐全,,售出,15000,,0.00,0.00%,2024/6/22,2024/11/9,,140.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,15000,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,42.5,636,全新,配件齐全,,售出,19065,,0.00,0.00%,2024/6/22,2024/7/14,,22.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,19065,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,43,636,全新,配件齐全,,售出,19530,,0.00,0.00%,2024/6/22,2024/9/24,,94.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,19530,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,44.5,636,全新,配件齐全,,售出,19660,,0.00,0.00%,2024/6/22,2024/11/29,,160.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,19660,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,43,636,全新,配件齐全,,售出,19995,,0.00,0.00%,2024/6/22,2024/8/24,,63.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,19995,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,44.5,636,全新,配件齐全,,售出,20358,,0.00,0.00%,2024/6/22,2024/10/28,,128.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,20358,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,43,636,全新,配件齐全,,售出,20404,,0.00,0.00%,2024/6/22,2024/9/7,,77.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,20404,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,42,636,全新,配件齐全,,售出,20460,,0.00,0.00%,2024/6/22,2024/7/14,,22.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,20460,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,42.5,636,全新,配件齐全,,售出,20553,,0.00,0.00%,2024/6/22,2024/10/1,,101.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,20553,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,44.5,636,全新,配件齐全,,售出,22320,,0.00,0.00%,2024/6/22,2024/7/14,,22.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,22320,no,0,0,0,,,闲鱼,
af1 慈善,,42,780,95新,配件齐全,,未售出,,,0.00,0.00%,2024/6/25,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 黑脚趾 13,,43,420,8新,配件鞋盒丢失,,售出,23250,,0.00,0.00%,2024/6/25,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,23250,no,0,0,0,,,闲鱼,
dunk sb 万圣节,,43,980,9新,配件齐全,,售出,33294,,0.00,0.00%,2024/6/25,2024/9/27,,94.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,33294,no,0,0,0,,,闲鱼,
dunk sb 小龙虾,,45,1340,95新,配件齐全,,售出,50034,,0.00,0.00%,2024/6/25,2024/8/20,,56.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,50034,no,0,0,0,,,闲鱼,
aj5 supreme 黑,,44.5,960,9新,配件齐全,,未售出,,,0.00,0.00%,2024/7/8,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 高帮钻石,,45,1280,9新,配件鞋盒丢失,（在库,售出,48360,,0.00,0.00%,2024/7/8,2024/12/21,,166.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,48360,no,0,0,0,,,闲鱼,
dunk sb 绿熊,,43,5500,全新,配件齐全,,未售出,,,0.00,0.00%,2024/7/10,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,42,636,全新,配件齐全,,售出,,,0.00,0.00%,2024/7/11,2024/8/19,,39.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 枫叶,,40,409,8新,配件鞋盒丢失,,未售出,,,0.00,0.00%,2024/7/11,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,41,636,全新,配件齐全,,售出,20297,,0.00,0.00%,2024/7/11,2024/9/12,,63.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,20297,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,41,636,全新,配件齐全,,售出,20581,,0.00,0.00%,2024/7/11,2024/8/31,,51.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,20581,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,41,636,全新,配件齐全,,售出,21297,,0.00,0.00%,2024/7/11,2024/9/24,,75.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,21297,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,41,636,全新,配件齐全,,售出,21390,,0.00,0.00%,2024/7/11,2024/9/26,,77.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,21390,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,41,636,全新,配件齐全,,售出,21390,,0.00,0.00%,2024/7/11,2024/8/19,,39.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,21390,no,0,0,0,,,闲鱼,
aj1 黑红 1.5,,41,178,战斗成色,配件齐全,,未售出,,,0.00,0.00%,2024/7/13,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 扣碎 1.0,,41,3000,全新,配件鞋盒丢失,,未售出,,,0.00,0.00%,2024/7/13,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb elephant,,43,667,8新,配件齐全,,售出,23250,,0.00,0.00%,2024/7/13,2024/10/4,,83.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,23250,no,0,0,0,,,闲鱼,
aj1 golf 芝加哥,,44,1323,全新,配件齐全,,售出,42779,,0.00,0.00%,2024/7/13,2024/9/6,,55.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,42779,no,0,0,0,,,闲鱼,
aj1 golf 芝加哥,,40.5,535,9新,配件鞋盒丢失,,售出,24924,,0.00,0.00%,2024/7/16,2024/10/1,,77.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,24924,no,0,0,0,,,闲鱼,
dunk sb 道奇,,44,415,9新,配件齐全,,售出,24924,,0.00,0.00%,2024/7/16,2024/11/3,,110.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,24924,no,0,0,0,,,闲鱼,
dunk sb born&raised,,43,2831,全新,配件齐全,,售出,102300,,0.00,0.00%,2024/7/16,2024/10/22,,98.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,102300,no,0,0,0,,,闲鱼,
aj1 golf 芝加哥,,47,700,9新,配件齐全,,未售出,,,0.00,0.00%,2024/7/17,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 熊猫鸽子,,41,1400,9新,配件鞋盒丢失,,售出,32550,,0.00,0.00%,2024/7/23,2024/12/30,,160.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,32550,no,0,0,0,,,闲鱼,
dunk sb 小龙虾,,42,450,8新,配件鞋盒丢失,,售出,37014,,0.00,0.00%,2024/7/23,2024/8/21,,29.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,37014,no,0,0,0,,,闲鱼,
dunk sb futura,,42.5,1340,95新,鞋盒丢失,,未售出,,,0.00,0.00%,2024/7/24,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,44,636,全新,配件齐全,,售出,17670,,0.00,0.00%,2024/7/24,2024/8/24,,31.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,17670,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,44,636,全新,配件齐全,,售出,18786,,0.00,0.00%,2024/7/24,2024/11/5,,104.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,18786,no,0,0,0,,,闲鱼,
nb 2002R GTX灰,,44,636,全新,配件齐全,,售出,19521,,0.00,0.00%,2024/7/24,2024/8/30,,37.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,19521,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,44.5,2550,全新,配件齐全,,未上架,,,0.00,0.00%,2024/7/28,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 苹果绿,,42.5,1006,95新,配件齐全,,未售出,,,0.00,0.00%,2024/7/29,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb born&raised,,45,3984,全新,配件齐全,,未售出,,,0.00,0.00%,2024/8/1,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 turbo green,,44.5,1121,全新,鞋盒丢失,,售出,43710,,0.00,0.00%,2024/8/1,2025/1/10,,162.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,43710,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,44.5,2600,全新,配件齐全,,未售出,,,0.00,0.00%,2024/8/3,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 橙盒,,41,1800,全新,配件齐全,鞋盒破损,未售出,,,0.00,0.00%,2024/8/3,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 粉盒,,41,1700,全新,配件齐全,,未售出,,,0.00,0.00%,2024/8/4,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,42,2668,全新,配件齐全,,售出,82770,,0.00,0.00%,2024/8/5,2024/11/10,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,82770,no,0,0,0,,,闲鱼,
dunk sb supreme by any means,,41,880,全新,配件齐全,,售出,29760,,0.00,0.00%,2024/8/6,2024/12/14,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,29760,no,0,0,0,,,闲鱼,
dunk sb 熊猫鸽子,,42,3570,全新,配件齐全,,售出,85190,,0.00,0.00%,2024/8/7,2025/1/26,,172.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,85190,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,41,2400,全新,,,在途,,,0.00,0.00%,2024/8/8,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 turbo green,,43,667,9新,,,售出,30690,,0.00,0.00%,2024/8/8,2024/11/3,,87.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,30690,no,0,0,0,,,闲鱼,
aj1 反转扣碎,,42,1000,9新,配件齐全,,售出,40920,,0.00,0.00%,2024/8/8,2025/1/5,,150.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,40920,no,0,0,0,,,闲鱼,
dunk sb 高帮钻石,,44,2590,全新,配件齐全,（在库,售出,167400,,0.00,0.00%,2024/8/8,2024/9/15,,38.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,167400,no,0,0,0,,,闲鱼,
dunk sb born&raised,,45.5,4124,全新,配件齐全,,未售出,,,0.00,0.00%,2024/8/9,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 白外星人,,44,500,,,,未售出,,,0.00,0.00%,2024/8/9,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 遛狗 特殊盒,,42,1900,全新,配件齐全,,售出,89280,,0.00,0.00%,2024/8/9,2024/10/2,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,89280,no,0,0,0,,,闲鱼,
dunk sb 熊猫鸽子,,43,1600,9新,配件齐全,,售出,41745,,0.00,0.00%,2024/8/10,2025/1/10,,153.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,41745,no,0,0,0,,,闲鱼,
dunk sb 情人节 新款,,43,4518,全新,配件齐全,,未售出,,,0.00,0.00%,2024/8/11,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 李维斯 蓝,,41,2000,全新,配件齐全,,未售出,,,0.00,0.00%,2024/8/13,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nike acg fly2 black,,40,508,全新,配件齐全,,售出,16554,,,,2024/8/13,2025/2/7,,178.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,16554,no,0,0,0,,,闲鱼,
nike acg fly2 black,,41,598,全新,配件齐全,,售出,18414,,,,2024/8/13,2024/10/12,,60.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,18414,no,0,0,0,,,闲鱼,
nike acg fly2 black,,41,574,全新,配件齐全,,售出,18414,,,,2024/8/13,2024/10/12,,60.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,18414,no,0,0,0,,,闲鱼,
nike acg fly2 black,,42,656,全新,配件齐全,,售出,19530,,,,2024/8/13,2024/10/12,,60.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,19530,no,0,0,0,,,闲鱼,
dunk sb 丑陋毛衣,,42,2000,未使用近全新,配件齐全,特殊盒,售出,66960,,,,2024/8/13,2024/12/3,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,66960,no,0,0,0,,,闲鱼,
aj1 禁穿 13,,44,2117,,,,售出,93000,,,,2024/8/13,2025/2/3,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,93000,no,0,0,0,,,闲鱼,
dunk sb 烟雾,,41,2040,9新,配件齐全,剥皮,未售出,,,,,2024/8/15,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 黑蜂 特殊盒,,41,1500,全新,配件齐全,,未售出,,,,,2024/8/16,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nb 2002R 云雨灰,,42,460,9新,配件齐全,,未售出,,,,,2024/8/16,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nb 992 白银,,43,1294,全新,配件齐全,,售出,42780,,,,2024/8/16,2025/1/22,,159.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,42780,no,0,0,0,,,闲鱼,
dunk sb 猎人,,44.5,500,8新,配件齐全,,未售出,,,,,2024/8/17,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 扣碎 1.0,,42,1618,9新,,,未售出,,,,,2024/8/18,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,42,3291,全新,配件齐全,,售出,111414,,,,2024/8/18,2024/11/15,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,111414,no,0,0,0,,,闲鱼,
dunk sb vegas,,42,2518,全新,配件丢失,鞋带丢了,未售出,,,,,2024/8/20,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 滑板女郎,,42.5,3200,9新,配件鞋盒丢失,,售出,84650,,,,2024/8/21,2025/2/8,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,84650,no,0,0,0,,,闲鱼,
dunk sb elephant,,46,1000,95新,配件齐全,,未售出,,,,,2024/8/22,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 熊猫鸽子,,42,3300,全新,配件齐全,,售出,101500,,,,2024/8/30,2024/12/8,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,101500,no,0,0,0,,,闲鱼,
dunk sb 小龙虾,,42,1700,未使用近全新,配件齐全,鞋子有发黄,未售出,,,,,2024/9/4,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 钻石低帮,,45,4300,9新,配件鞋盒丢失,,未售出,,,,,2024/9/4,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 异形2,,42,918,8新,配件鞋盒丢失,,售出,34224,,,,2024/9/6,2024/10/14,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,34224,no,0,0,0,,,闲鱼,
aj1 芝加哥 15,,45,2514,9新,配件鞋盒丢失,,未售出,,,,,2024/9/7,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 薄荷糖,,44,1226,全新,,,未售出,,,,,2024/9/11,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 小龙虾,,41,500,9新,配件鞋盒丢失,,未售出,,,,,2024/9/12,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 黑脚趾 13,,43,1799,全新,配件齐全,,售出,73470,,,,2024/9/12,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,73470,no,0,0,0,,,闲鱼,
dunk sb born&raised,,43,2340,95新,配件齐全,,售出,80910,,,,2024/9/12,2024/12/14,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,80910,no,0,0,0,,,闲鱼,
dunk sb elephant,,42,1632,全新,配件齐全,,未售出,,,,,2024/9/13,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 黑脚趾 13,,43,1600,全新,配件鞋盒丢失,,未售出,,,,,2024/9/15,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 高帮钻石,,44,1100,9新,配件丢失,,售出,51150,,,,2024/9/17,2024/11/17,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,51150,no,0,0,0,,,闲鱼,
aj1 反转扣碎,,42,1690,95新,配件齐全,,未售出,,,,,2024/9/19,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 golf 芝加哥,,47,1000,全新,,,未售出,,,,,2024/9/22,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb DJ112,,42.5,1630,全新,配件齐全,盒损,未售出,,,,,2024/9/22,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
